A,abs_l,abs_s,C_air,C_chl,carbon_balance,E,E_q,f_par,g_mc,g_mc25,g_sc,g_sw,g_uc,g_uw,gamma_star,gamma_star25,H,J_max,J_max25,K_C,K_C25,k_mc,K_O,K_O25,k_sc,k_uc,L,leafsize,logit_sr,O,P,phi_J,PPFD,r,R_abs,R_d,R_d25,RH,S_r,S_sw,T_air,T_leaf,theta_J,V_cmax,V_cmax25,V_tpu,V_tpu25,wind,H2O,SR,i
13.6712032985702,0.97,0.8,41,22.2308197128206,10442.340992832,0.00289870444818402,220,0.5,2.94793631506727,2.71828182845905,0.9397432063815,1.54438418413084,0.1,0.164341085271318,3.95797471041167,3.743,82.0077511684647,124.061483024986,112.5,32.7702923587663,27.238,1,17.5047678113966,16.582,0.271908004568664,1,127.301638140051,0.0497870683678639,-1.30229148839247,21.27565,101.3246,0.331,615.53453033662,0.2,1098.47768637469,2.19348572717207,2,0.5,889.168296984939,270.835193348113,298.15,299.847060189104,0.825,84.5016837683827,75,225.337823382354,200,2.71828182845905,1000,1000,11
13.5132781043552,0.97,0.8,41,21.7790661619707,10311.7196635815,0.00290385345015133,220,0.5,2.94747533832151,2.71828182845905,0.961640535679048,1.58037049274386,0.1,0.164341085271318,3.95748647465793,3.743,81.8258706282552,124.035732263301,112.5,32.7569094883433,27.238,1,17.502673834213,16.582,0.143621044997456,1,127.528237629522,0.0497870683678639,-1.94057708019877,21.27565,101.3246,0.331,615.53453033662,0.2,1098.47768637469,2.19303832140218,2,0.5,889.123578037289,270.835193348113,298.15,299.843290065402,0.825,84.4794206089874,75,225.2784549573,200,2.71828182845905,1000,1500,12
14.8921114492283,0.97,0.8,41,23.4731203922322,11045.0318255364,0.00353052117526797,220,0.5,2.99083070362386,2.71828182845905,1.12183680584953,1.84363878170621,0.1,0.164341085271318,4.00491150928617,3.743,99.4038526912475,126.523229485793,112.5,34.0747695058991,27.238,1,17.7060370596611,16.582,0.523011524836783,1,154.994044469294,0.0497870683678639,-0.648151779143209,21.27565,101.3246,0.331,747.513629928126,0.2,1147.85427746195,2.23666551430357,2,0.5,893.45482475603,328.905997168375,298.15,300.207786522808,0.825,86.6565390320522,75,231.084104085472,200,2.71828182845905,1000,500,13
14.8356017902441,0.97,0.8,41,23.373536122671,10776.8472725697,0.0036141575505425,220,0.5,2.9837232120434,2.71828182845905,1.18708751492108,1.95087250514162,0.1,0.164341085271318,3.99691380272839,3.743,96.4520629544511,126.105762234136,112.5,33.8499793445395,27.238,1,17.6717472358945,16.582,0.295163106558354,1,158.675322846367,0.0497870683678639,-1.22022717184955,21.27565,101.3246,0.331,747.513629928126,0.2,1147.85427746195,2.22928447166156,2,0.5,892.726176792629,328.905997168375,298.15,300.146559945792,0.825,86.2873265766424,75,230.099537537713,200,2.71828182845905,1000,1000,14
14.7626686688105,0.97,0.8,41,23.2453781440278,10586.2762078961,0.00372155910824497,220,0.5,2.97448924661898,2.71828182845905,1.27353691765394,2.09294439180338,0.1,0.164341085271318,3.98666067304787,3.743,92.6604336157107,125.569337254321,112.5,33.5633131190658,27.238,1,17.6277843451558,16.582,0.169424194688249,1,163.403281990259,0.0497870683678639,-1.77534968117622,21.27565,101.3246,0.331,747.513629928126,0.2,1147.85427746195,2.21983602243587,2,0.5,891.790998149111,328.905997168375,298.15,300.067924135628,0.825,85.8152191737068,75,228.840584463218,200,2.71828182845905,1000,1500,15
16.1034789437332,0.97,0.8,41,25.2515543019464,10899.2409323045,0.00489089077638021,220,0.5,3.00310353791985,2.71828182845905,1.70411764010133,2.80056542404249,0.1,0.164341085271318,4.01895083867871,3.743,104.573293356818,127.253976420514,112.5,34.4718870315659,27.238,1,17.7662250747192,16.582,0.288285037784551,1,214.693254944976,0.0497870683678639,-1.24380557376101,21.27565,101.3246,0.331,923.99586905926,0.2,1213.99873721176,2.2496456498707,2,0.5,894.732186238383,406.558182386074,298.15,300.315029897323,0.825,87.3066897885878,75,232.817839436234,200,2.71828182845905,1000,500,16
16.0720510035258,0.97,0.8,41,25.2151766288883,10586.4959046646,0.00484758324484012,220,0.5,3.00669140276756,2.71828182845905,1.67358560479085,2.75038874585784,0.1,0.164341085271318,4.02311263004231,3.743,106.102740182233,127.470077170282,112.5,34.5902256735584,27.238,1,17.7840658689968,16.582,0.302010392213031,1,212.785569493804,0.0497870683678639,-1.19729385089789,21.27565,101.3246,0.331,923.99586905926,0.2,1213.99873721176,2.25349915875547,2,0.5,895.110424801503,406.558182386074,298.15,300.346763617298,0.825,87.4999158971165,75,233.333109058977,200,2.71828182845905,1000,1000,17
15.7306744846259,0.97,0.8,41,24.7385239687808,10321.8984286319,0.00475899992348235,220,0.5,3.01396629406485,2.71828182845905,1.66420769542455,2.73497698782949,0.1,0.164341085271318,4.03163506864344,3.743,109.230488960116,127.911846399003,112.5,34.8334416928327,27.238,1,17.8205981724897,16.582,0.188194206541083,1,208.883868042347,0.0497870683678639,-1.67028083582709,21.27565,101.3246,0.331,923.99586905926,0.2,1213.99873721176,2.26139843448308,2,0.5,895.884377437174,406.558182386074,298.15,300.411665899046,0.825,87.8963097428311,75,234.390159314216,200,2.71828182845905,1000,1500,18
16.4350921521737,0.97,0.8,41,25.8197626746986,10783.384489214,0.00517637175045887,220,0.5,3.03265844292543,2.71828182845905,1.72003662327737,2.82672685375816,0.1,0.164341085271318,4.05408223179252,3.743,117.441618056558,129.07041635608,112.5,35.4797547570061,27.238,1,17.916809062665,16.582,0.506739839945775,1,227.165269780285,0.0497870683678639,-0.679757543292018,21.27565,101.3246,0.331,1000,0.2,1242.5259504862,2.28225650000019,2,0.5,897.919060368212,440,298.15,300.582090400902,0.825,88.9449288838596,75,237.186477023626,200,2.71828182845905,1000,500,19
16.0115537461817,0.97,0.8,41,25.2444090575551,10394.8524973599,0.00498485934803458,220,0.5,3.04758778990965,2.71828182845905,1.65304654144101,2.71663462624414,0.1,0.164341085271318,4.07263484616009,3.743,124.198792540444,130.022306730926,112.5,36.0202135767646,27.238,1,17.9963153414465,16.582,0.303071808085282,1,218.730582170241,0.0497870683678639,-1.19378551117008,21.27565,101.3246,0.331,1000,0.2,1242.5259504862,2.29955280715721,2,0.5,899.59657305129,440,298.15,300.72238071778,0.825,89.8166080506491,75,239.510954801731,200,2.71828182845905,1000,1000,20
15.6666144371848,0.97,0.8,41,24.7684651127635,10133.0784214062,0.0048917351897592,220,0.5,3.05469253006201,2.71828182845905,1.6422481117251,2.69888836965675,0.1,0.164341085271318,4.08167831516243,3.743,127.483024883151,130.484380249667,112.5,36.2857317194486,27.238,1,18.0350666894479,16.582,0.188403008448848,1,214.630001068548,0.0497870683678639,-1.66917194855522,21.27565,101.3246,0.331,1000,0.2,1242.5259504862,2.3080025917066,2,0.5,900.412921763962,440,298.15,300.790580964071,0.825,90.2431472866886,75,240.648392764503,200,2.71828182845905,1000,1500,21
16.3714019210104,0.97,0.8,41,25.8439773809538,10581.3684876659,0.00531915367922294,220,0.5,3.07131649796498,2.71828182845905,1.69948391045376,2.79295030245115,0.1,0.164341085271318,4.10343490025189,3.743,135.358707515792,131.590685041581,112.5,36.9301014874553,27.238,1,18.1282832272654,16.582,0.508731736993071,1,233.345910304518,0.0497870683678639,-0.675834440671992,21.27565,101.3246,0.331,1076.00413094074,0.2,1271.07788231902,2.32838105072346,2,0.5,902.373262254082,473.441817613926,298.15,300.954164565348,0.825,91.273710550925,75,243.396561469133,200,2.71828182845905,1000,500,22
15.9419149761412,0.97,0.8,41,25.2690194900305,10196.5288012266,0.00512000339210406,220,0.5,3.08562791924794,2.71828182845905,1.63134089862226,2.68096333727068,0.1,0.164341085271318,4.1229071391583,3.743,142.3772155777,132.574223288724,112.5,37.513550642529,27.238,1,18.2116997553131,16.582,0.304236572706224,1,224.577189872728,0.0497870683678639,-1.18994968052477,21.27565,101.3246,0.331,1076.00413094074,0.2,1271.07788231902,2.34667985463955,2,0.5,904.123474169261,473.441817613926,298.15,301.099988612566,0.825,92.2013486360083,75,245.870263029356,200,2.71828182845905,1000,1000,23
15.5951400657616,0.97,0.8,41,24.7958193188736,9937.64642253011,0.00502358342105423,220,0.5,3.09237947253583,2.71828182845905,1.61987983001965,2.66212809274547,0.1,0.164341085271318,4.13235868947122,3.743,145.773674466422,133.049296517998,112.5,37.7990545571699,27.238,1,18.2521846623021,16.582,0.188704085531014,1,220.33265787089,0.0497870683678639,-1.66757517590924,21.27565,101.3246,0.331,1076.00413094074,0.2,1271.07788231902,2.35558223613561,2,0.5,904.971547232196,473.441817613926,298.15,301.17057217344,0.825,92.6534098466839,75,247.075759591157,200,2.71828182845905,1000,1500,24
16.1913393442156,0.97,0.8,41,25.8862343240495,10086.9973939935,0.00564454444631971,220,0.5,3.14921135583645,2.71828182845905,1.64878998006547,2.70963934708434,0.1,0.164341085271318,4.22071529955274,3.743,177.207405842953,137.411836471038,112.5,40.5418554542244,27.238,1,18.6305180204404,16.582,0.51372750251241,1,247.408670211859,0.0497870683678639,-0.666062304860636,21.27565,101.3246,0.331,1252.48637007187,0.2,1337.47041354587,2.4394477993333,2,0.5,912.85433535523,551.094002831625,298.15,301.824280077644,0.825,96.9363821590937,75,258.497019090917,200,2.71828182845905,1000,500,25
15.7511253006032,0.97,0.8,41,25.3158838901289,9711.20233292265,0.00542966645263053,220,0.5,3.16127745441368,2.71828182845905,1.57933986761279,2.59550427855745,0.1,0.164341085271318,4.24218283502303,3.743,184.7595658207,138.448900824807,112.5,41.2286467126614,27.238,1,18.7224032954712,16.582,0.30739564414459,1,237.953446981423,0.0497870683678639,-1.17961961796961,21.27565,101.3246,0.331,1252.48637007187,0.2,1337.47041354587,2.45999895329678,2,0.5,914.757398162052,551.094002831625,298.15,301.981463441774,0.825,97.9925461335245,75,261.313456356065,200,2.71828182845905,1000,1000,26
15.3984615879652,0.97,0.8,41,24.847097935409,9459.03281001168,0.00532365241454465,220,0.5,3.16699167539784,2.71828182845905,1.56533905084728,2.57249518433816,0.1,0.164341085271318,4.25280317081655,3.743,188.483654649693,138.958439940819,112.5,41.5713972885206,27.238,1,18.7678552166268,16.582,0.189880586157694,1,233.289615644043,0.0497870683678639,-1.66135989831361,21.27565,101.3246,0.331,1252.48637007187,0.2,1337.47041354587,2.47019112102217,2,0.5,915.69714062311,551.094002831625,298.15,302.05899097632,0.825,98.517298473889,75,262.712795930371,200,2.71828182845905,1000,1500,27
16.0285683165851,0.97,0.8,41,25.9068483786264,9695.10928748236,0.00588240744521006,220,0.5,3.19524786520558,2.71828182845905,1.60885091973738,2.64400306189399,0.1,0.164341085271318,4.31091134148465,3.743,208.719871803263,141.703384682408,112.5,43.482018880543,27.238,1,19.0164805780004,16.582,0.517884621749112,1,257.66809192391,0.0497870683678639,-0.658002799468509,21.27565,101.3246,0.331,1384.46546966338,0.2,1387.20673266226,2.52625098413946,2,0.5,920.818766909166,609.164806651887,298.15,302.480472859668,0.825,101.414836744415,75,270.439564651773,200,2.71828182845905,1000,500,28
15.5793822471354,0.97,0.8,41,25.3389597360403,9326.40406708995,0.0056543983160769,220,0.5,3.20508141881338,2.71828182845905,1.53793581169879,2.52746040372205,0.1,0.164341085271318,4.33406145232784,3.743,216.716947979439,142.775889960811,112.5,44.2599854790356,27.238,1,19.1155038169965,16.582,0.310325005427802,1,247.639929733968,0.0497870683678639,-1.17013512608942,21.27565,101.3246,0.331,1384.46546966338,0.2,1387.20673266226,2.54872337118198,2,0.5,922.849852511687,609.164806651887,298.15,302.647133291718,0.825,102.581656422533,75,273.551083793422,200,2.71828182845905,1000,1000,29
15.222233698278,0.97,0.8,41,24.8733885485326,9079.30189172924,0.00554048708808472,220,0.5,3.2097025020022,2.71828182845905,1.5217714851365,2.50089577402278,0.1,0.164341085271318,4.34566046293375,3.743,220.710027088663,143.308557922689,112.5,44.6534032927677,27.238,1,19.1651118810746,16.582,0.191319165667567,1,242.631187429102,0.0497870683678639,-1.65381222110592,21.27565,101.3246,0.331,1384.46546966338,0.2,1387.20673266226,2.56001238061701,2,0.5,923.865515667857,609.164806651887,298.15,302.730370223436,0.825,103.168943738648,75,275.117183303062,200,2.71828182845905,1000,1500,30
15.8748481420857,0.97,0.8,41,25.9157686201451,9357.78349500016,0.00607360962278882,220,0.5,3.22458120542781,2.71828182845905,1.57415034704613,2.58697576413782,0.1,0.164341085271318,4.3872148972303,3.743,234.941125718416,145.190367618777,112.5,46.0828989209915,27.238,1,19.3428041527387,16.582,0.521691626673077,1,265.90016933869,0.0497870683678639,-0.650678619162953,21.27565,101.3246,0.331,1493.45608808544,0.2,1428.33475448967,2.60061788255248,2,0.5,927.49345750593,657.120678757594,298.15,303.0271327176,0.825,105.287593914588,75,280.766917105569,200,2.71828182845905,1000,500,31
15.4178533991861,0.97,0.8,41,25.3495938728063,8995.18119589302,0.00583400018503531,220,0.5,3.23217139024041,2.71828182845905,1.50184224478673,2.46814384414564,0.1,0.164341085271318,4.41187044111808,3.743,243.330468635081,146.286718091401,112.5,46.9459924843801,27.238,1,19.4482104310232,16.582,0.313211408731621,1,255.366130295534,0.0497870683678639,-1.16087688918274,21.27565,101.3246,0.331,1493.45608808544,0.2,1428.33475448967,2.62482963848507,2,0.5,929.63815324302,657.120678757594,298.15,303.202157727845,0.825,106.55548687164,75,284.147964991041,200,2.71828182845905,1000,1000,32
15.0568817874256,0.97,0.8,41,24.8865983076332,8752.29870715964,0.00571298625842161,220,0.5,3.23566548197482,2.71828182845905,1.48369749801569,2.43832457038238,0.1,0.164341085271318,4.42436038676024,3.743,247.565029540005,146.836201742379,112.5,47.3874925705167,27.238,1,19.5016000815029,16.582,0.192960874439711,1,250.047331593639,0.0497870683678639,-1.64526783373866,21.27565,101.3246,0.331,1493.45608808544,0.2,1428.33475448967,2.63712859033002,2,0.5,930.722391005757,657.120678757594,298.15,303.290525321645,0.825,107.200853893294,75,285.868943715452,200,2.71828182845905,1000,1500,33
15.7267862504734,0.97,0.8,41,25.9171223884189,9055.58945082709,0.00623463721241436,220,0.5,3.24320911971694,2.71828182845905,1.54263860090824,2.53518901854687,0.1,0.164341085271318,4.45485833673824,3.743,257.862177959892,148.160855539595,112.5,48.4777126669426,27.238,1,19.631947799974,16.582,0.525320387450814,1,272.821281053934,0.0497870683678639,-0.643746940713456,21.27565,101.3246,0.331,1587.98919536202,0.2,1464.04712950578,2.66725557120719,2,0.5,933.363668641289,698.715245959287,298.15,303.50547217117,0.825,108.785423296338,75,290.094462123569,200,2.71828182845905,1000,500,34
15.2627616897852,0.97,0.8,41,25.3522706258824,8698.49399430062,0.00598440713922546,220,0.5,3.2485470012483,2.71828182845905,1.46902477354291,2.41421125574494,0.1,0.164341085271318,4.480906175678,3.743,266.609194033162,149.272595381837,112.5,49.4226133524678,27.238,1,19.7432544389198,16.582,0.316112156972886,1,261.82433103493,0.0497870683678639,-1.15165820123757,21.27565,101.3246,0.331,1587.98919536202,0.2,1464.04712950578,2.69309355590864,2,0.5,935.612620042409,698.715245959287,298.15,303.688132263436,0.825,110.14857473386,75,293.729532623627,200,2.71828182845905,1000,1000,35
14.8983247603138,0.97,0.8,41,24.8914138115251,8459.30558102441,0.00585672746976513,220,0.5,3.25088790133722,2.71828182845905,1.44901243245959,2.3813227572204,0.1,0.164341085271318,4.49424079315165,3.743,271.070221796552,149.834571133479,112.5,49.9112741963093,27.238,1,19.8002278390656,16.582,0.194766426272039,1,256.214671003387,0.0497870683678639,-1.63595425236048,21.27565,101.3246,0.331,1587.98919536202,0.2,1464.04712950578,2.70635881888683,2,0.5,936.761472950721,698.715245959287,298.15,303.781315181065,0.825,110.849904767464,75,295.59974604657,200,2.71828182845905,1000,1500,36
15.3957651152355,0.97,0.8,41,25.9011641086928,8440.64622864208,0.00653297654953486,220,0.5,3.26005967100423,2.71828182845905,1.4768076782859,2.4270017658652,0.1,0.164341085271318,4.59145045820077,3.743,303.253579759661,153.778949212121,112.5,53.5760539055035,27.238,1,20.2154116749664,16.582,0.53344004340327,1,285.609047453867,0.0497870683678639,-0.628408598054853,21.27565,101.3246,0.331,1772.74879106467,0.2,1533.95123347731,2.80383929826746,2,0.5,945.08733832037,780.009468068455,298.15,304.454073389029,0.825,116.034225465407,75,309.424601241085,200,2.71828182845905,1000,500,37
14.9166705828605,0.97,0.8,41,25.3379146976327,8094.93397956665,0.00625987063475138,220,0.5,3.26015827824323,2.71828182845905,1.40023290442391,2.30115795145635,0.1,0.164341085271318,4.6205437302776,3.743,312.77227220568,154.905299263175,112.5,54.7083624546475,27.238,1,20.3396174910374,16.582,0.323042924397987,1,273.615625675742,0.0497870683678639,-1.12997007171593,21.27565,101.3246,0.331,1772.74879106467,0.2,1533.95123347731,2.83327817293667,2,0.5,947.562549603741,780.009468068455,298.15,304.653221428024,0.825,117.610328952966,75,313.627543874576,200,2.71828182845905,1000,1000,38
14.5449331147501,0.97,0.8,41,24.8809690765145,7863.12642680784,0.00611756406128339,220,0.5,3.25973594916649,2.71828182845905,1.37617148694993,2.26161515684794,0.1,0.164341085271318,4.63575527920629,3.743,317.728787634312,155.483930489212,112.5,55.3069942479326,27.238,1,20.4045496355616,16.582,0.199507317423124,1,267.368114712143,0.0497870683678639,-1.61190436451222,21.27565,101.3246,0.331,1772.74879106467,0.2,1533.95123347731,2.84871877006614,2,0.5,948.853732805661,780.009468068455,298.15,304.75695132892,0.825,118.43890536179,75,315.837080964772,200,2.71828182845905,1000,1500,39
8.04795245897957,0.97,0.8,41,24.581971370537,6383.35752447186,0.00166450588700008,220,0.5,2.745467392904,2.71828182845905,0.596774362694445,0.980745464273041,0.1,0.164341085271318,3.76623512976689,3.743,9.05536029813907,113.766757098652,112.5,27.8018808875375,27.238,1,16.6818112984518,16.582,4.53999297624848e-05,1,73.2080528898569,0.0497870683678639,-10,21.27565,101.3246,0.331,227.25120893533,0.2,953.656103457646,2.02057133506218,2,0.5,871.392690057418,99.9905319315452,298.15,298.33711172095,0.825,75.9979546904371,75,202.661212507832,200,2.71828182845905,1000,2000,1
8.04793641525599,0.97,0.8,41,24.5818827935879,6383.33526275586,0.00166448984472553,220,0.5,2.74546908940869,2.71828182845905,0.596765731128081,0.980731279063202,0.1,0.164341085271318,3.76623659368492,3.743,9.05592931697852,113.766836812475,112.5,27.8019166689929,27.238,1,16.6818175864259,16.582,4.53999297624848e-05,1,73.2073464767609,0.0497870683678639,-10,21.27565,101.3246,0.331,227.25120893533,0.2,953.656103457646,2.02057263376949,2,0.5,871.392827451678,99.9905319315452,298.15,298.337123480805,0.825,75.9980177871343,75,202.661380765691,200,2.71828182845905,1000,2500,2
11.5517966983484,0.97,0.8,41,22.2050333210111,9072.83904458991,0.00244166508159856,220,0.5,2.82679298608873,2.71828182845905,0.904104167926596,1.48581460155379,0.1,0.164341085271318,3.83870326904864,3.743,36.9939634053984,117.695198128765,112.5,29.6128803689841,27.238,1,16.9929940398504,16.582,0.0127090299615367,1,107.328120507221,0.0497870683678639,-4.36544251757954,21.27565,101.3246,0.331,412.010804637984,0.2,1022.48425519992,2.08526442507701,2,0.5,878.162171115317,181.284754040713,298.15,298.914845065254,0.825,79.1555871359678,75,211.081565695914,200,2.71828182845905,1000,2000,3
11.5244663463299,0.97,0.8,41,22.1136950438381,9071.74773603431,0.00245254802809645,220,0.5,2.82569961420181,2.71828182845905,0.914559752486915,1.50299742269167,0.1,0.164341085271318,3.83769527969978,3.743,36.6084647344421,117.640823862443,112.5,29.5871411972418,27.238,1,16.9886668968651,16.582,4.53999297624848e-05,1,107.807345113938,0.0497870683678639,-10,21.27565,101.3246,0.331,412.010804637984,0.2,1022.48425519992,2.08435906159109,2,0.5,878.068445182117,181.284754040713,298.15,298.906868977495,0.825,79.1111973045634,75,210.963192812169,200,2.71828182845905,1000,2500,4
12.5489639198181,0.97,0.8,41,21.7493477113849,9740.12324846842,0.00268349591532884,220,0.5,2.88188605998257,2.71828182845905,0.956396647511894,1.57175263001955,0.1,0.164341085271318,3.89092246528536,3.743,56.847196464761,120.499943707277,112.5,30.9678025677142,27.238,1,17.2171161999477,16.582,0.041530182325928,1,117.910707003209,0.0497870683678639,-3.18133483112691,21.27565,101.3246,0.331,506.543911914558,0.2,1057.75913199816,2.13237927992852,2,0.5,883.001228410883,222.879321242406,298.15,299.325784719503,0.825,81.473340597284,75,217.262241592757,200,2.71828182845905,1000,2000,5
12.4456328656151,0.97,0.8,41,21.4510301475251,9728.07719300586,0.00271737096685733,220,0.5,2.87863058529173,2.71828182845905,0.990281797175458,1.62743985272246,0.1,0.164341085271318,3.88775282229367,3.743,55.6486565083961,120.330417845168,112.5,30.8843511743157,27.238,1,17.2035148582512,16.582,4.53999297624848e-05,1,119.402058549431,0.0497870683678639,-10,21.27565,101.3246,0.331,506.543911914558,0.2,1057.75913199816,2.12950761149281,2,0.5,882.708416830044,222.879321242406,298.15,299.300966815916,0.825,81.3316413288122,75,216.884376876833,200,2.71828182845905,1000,2500,6
13.3689340474442,0.97,0.8,41,21.3918329643002,10238.4850623497,0.00293389309048546,220,0.5,2.94478082044174,2.71828182845905,0.996964604377041,1.63842245060413,0.1,0.164341085271318,3.95463894242263,3.743,80.7647075513459,123.885489913313,112.5,32.6789327087191,27.238,1,17.49046099743,16.582,0.0638108613145914,1,128.850268482162,0.0497870683678639,-2.75183186307997,21.27565,101.3246,0.331,615.53453033662,0.2,1098.47768637469,2.19042964024508,2,0.5,888.862710268858,270.835193348113,298.15,299.821294231689,0.825,84.3496375773676,75,224.93236687298,200,2.71828182845905,1000,2000,7
